"","wbid","name","SYMBOL","Expected","Observed","Enrichment.Fold.Change","P.value","Q.value","class"
"37","WBGene00009226","defense response to Gram-positive bacterium GO:0050830","cyp-37B1",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"38","WBGene00004986","defense response to Gram-positive bacterium GO:0050830","spp-1",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"39","WBGene00009897","defense response to Gram-positive bacterium GO:0050830","skpo-1",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"40","WBGene00003093","defense response to Gram-positive bacterium GO:0050830","lys-4",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"41","WBGene00003091","defense response to Gram-positive bacterium GO:0050830","lys-2",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"42","WBGene00004988","defense response to Gram-positive bacterium GO:0050830","spp-3",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"43","WBGene00020938","defense response to Gram-positive bacterium GO:0050830","clec-218",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"44","WBGene00003090","defense response to Gram-positive bacterium GO:0050830","lys-1",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"45","WBGene00009429","defense response to Gram-positive bacterium GO:0050830","irg-5",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"46","WBGene00004990","defense response to Gram-positive bacterium GO:0050830","spp-5",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"47","WBGene00017691","defense response to Gram-positive bacterium GO:0050830","ilys-5",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"48","WBGene00018731","defense response to Gram-positive bacterium GO:0050830","F53A9.8",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"49","WBGene00002271","defense response to Gram-positive bacterium GO:0050830","lec-8",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"50","WBGene00001501","defense response to Gram-positive bacterium GO:0050830","ftn-2",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"51","WBGene00020326","defense response to Gram-positive bacterium GO:0050830","math-38",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"52","WBGene00003096","defense response to Gram-positive bacterium GO:0050830","lys-7",6.43783005280845,12,1.86398210290828,0.00256823863730705,0.0367725077614418,"Target Gene Class A1"
"53","WBGene00010664","dendritic tree GO:0097447","dbn-1",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"54","WBGene00006224","detection of chemical stimulus GO:0009593","str-180",0.259001440230437,1,3.86098239110287,0,0,"Target Gene Class B"
"55","WBGene00001784","detoxification GO:0098754","gst-36",0.518002880460874,2,3.86098239110287,0,0,"Target Gene Class B"
"56","WBGene00009897","detoxification GO:0098754","skpo-1",0.518002880460874,2,3.86098239110287,0,0,"Target Gene Class B"
"57","WBGene00002280","development of primary sexual characteristics GO:0045137","let-2",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"58","WBGene00013189","DNA geometric change GO:0032392","Y54E2A.4",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"59","WBGene00016074","DNA replication GO:0006260","dnsn-1",0.43494959193471,2,4.59823399558499,0,0,"Target Gene Class C"
"60","WBGene00004297","DNA replication GO:0006260","rad-51",0.43494959193471,2,4.59823399558499,0,0,"Target Gene Class C"
"61","WBGene00006794","embryo development ending in birth or egg hatching GO:0009792","unc-60",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"62","WBGene00002025","embryo development ending in birth or egg hatching GO:0009792","hsp-60",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"63","WBGene00002073","embryo development ending in birth or egg hatching GO:0009792","ima-2",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"64","WBGene00011803","embryo development ending in birth or egg hatching GO:0009792","T16G12.1",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"65","WBGene00006823","embryo development ending in birth or egg hatching GO:0009792","unc-94",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"66","WBGene00004395","embryo development ending in birth or egg hatching GO:0009792","rol-3",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"67","WBGene00001597","embryo development ending in birth or egg hatching GO:0009792","gld-3",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"68","WBGene00007352","embryo development ending in birth or egg hatching GO:0009792","cdc-48.1",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"69","WBGene00002276","embryo development ending in birth or egg hatching GO:0009792","lem-3",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"70","WBGene00000064","embryo development ending in birth or egg hatching GO:0009792","act-2",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"71","WBGene00001149","embryo development ending in birth or egg hatching GO:0009792","bcat-1",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"72","WBGene00004798","embryo development ending in birth or egg hatching GO:0009792","sip-1",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"73","WBGene00000264","embryo development ending in birth or egg hatching GO:0009792","brc-1",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"74","WBGene00004297","embryo development ending in birth or egg hatching GO:0009792","rad-51",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"75","WBGene00006940","embryo development ending in birth or egg hatching GO:0009792","wee-1.3",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"76","WBGene00002280","embryo development ending in birth or egg hatching GO:0009792","let-2",3.47959673547768,11,3.16128587196468,7.94681851621237e-06,7.58559949274817e-05,"Target Gene Class C"
"77","WBGene00020094","embryonic body morphogenesis GO:0010172","wip-1",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"78","WBGene00012972","embryonic digestive tract development GO:0048566","rsa-2",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"79","WBGene00019748","endoplasmic reticulum subcompartment GO:0098827","atg-2",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"80","WBGene00011835","endoplasmic reticulum subcompartment GO:0098827","pgap-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"81","WBGene00004981","endoplasmic reticulum subcompartment GO:0098827","spl-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"82","WBGene00009902","endoplasmic reticulum subcompartment GO:0098827","drd-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"83","WBGene00004076","endoplasmic reticulum subcompartment GO:0098827","pod-2",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"84","WBGene00002497","endoplasmic reticulum subcompartment GO:0098827","let-268",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"85","WBGene00007352","endoplasmic reticulum subcompartment GO:0098827","cdc-48.1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"86","WBGene00011638","endoplasmic reticulum subcompartment GO:0098827","ostb-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"87","WBGene00000802","endoplasmic reticulum subcompartment GO:0098827","crt-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"88","WBGene00015206","endoplasmic reticulum subcompartment GO:0098827","B0495.7",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"89","WBGene00001243","endoplasmic reticulum subcompartment GO:0098827","elo-5",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"90","WBGene00002043","endoplasmic reticulum subcompartment GO:0098827","hyl-1",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"91","WBGene00018036","endoplasmic reticulum subcompartment GO:0098827","F35C8.5",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"92","WBGene00001247","endoplasmic reticulum subcompartment GO:0098827","elo-9",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"93","WBGene00011932","endoplasmic reticulum subcompartment GO:0098827","sptl-3",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"94","WBGene00018398","endoplasmic reticulum subcompartment GO:0098827","sptl-2",4.14402304368699,10,2.4131139944393,0.000388503785810942,0.00719874661943804,"Target Gene Class B"
"95","WBGene00002025","envelope GO:0031975","hsp-60",0.869899183869419,3,3.44867549668874,0.00222526406433192,0.0170965409820623,"Target Gene Class C"
"96","WBGene00002275","envelope GO:0031975","lem-2",0.869899183869419,3,3.44867549668874,0.00222526406433192,0.0170965409820623,"Target Gene Class C"
"97","WBGene00002073","envelope GO:0031975","ima-2",0.869899183869419,3,3.44867549668874,0.00222526406433192,0.0170965409820623,"Target Gene Class C"
"98","WBGene00006940","envelope GO:0031975","wee-1.3",0.869899183869419,3,3.44867549668874,0.00222526406433192,0.0170965409820623,"Target Gene Class C"
"99","WBGene00001745","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","gsa-1",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"100","WBGene00004395","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","rol-3",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"101","WBGene00001670","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","gpa-8",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"102","WBGene00001663","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","gpa-1",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"103","WBGene00001681","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","gpc-1",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"104","WBGene00021635","extrinsic component of cytoplasmic side of plasma membrane GO:0031234","Y47G6A.5",1.93134901584253,5,2.58886403181705,0.00110396914986829,0.0165595372480243,"Target Gene Class A1"
"105","WBGene00019166","Golgi organization GO:0007030","tat-2",0.259001440230437,1,3.86098239110287,0,0,"Target Gene Class B"
"106","WBGene00002280","gonad morphogenesis GO:0035262","let-2",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"107","WBGene00004985","homologous recombination GO:0035825","spo-11",0.652424387902064,3,4.59823399558499,0,0,"Target Gene Class C"
"108","WBGene00002276","homologous recombination GO:0035825","lem-3",0.652424387902064,3,4.59823399558499,0,0,"Target Gene Class C"
"109","WBGene00004297","homologous recombination GO:0035825","rad-51",0.652424387902064,3,4.59823399558499,0,0,"Target Gene Class C"
"110","WBGene00002073","import into nucleus GO:0051170","ima-2",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"111","WBGene00009403","lipoprotein biosynthetic process GO:0042158","F35C11.4",0.518002880460874,2,3.86098239110287,0,0,"Target Gene Class B"
"112","WBGene00019344","lipoprotein biosynthetic process GO:0042158","dhhc-10",0.518002880460874,2,3.86098239110287,0,0,"Target Gene Class B"
"113","WBGene00001898","macromolecule biosynthetic process GO:0009059","his-24",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"114","WBGene00002299","macromolecule biosynthetic process GO:0009059","let-23",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"115","WBGene00010215","macromolecule biosynthetic process GO:0009059","nhr-193",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"116","WBGene00016997","macromolecule biosynthetic process GO:0009059","cebp-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"117","WBGene00009403","macromolecule biosynthetic process GO:0009059","F35C11.4",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"118","WBGene00003727","macromolecule biosynthetic process GO:0009059","nhr-137",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"119","WBGene00003711","macromolecule biosynthetic process GO:0009059","nhr-121",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"120","WBGene00003607","macromolecule biosynthetic process GO:0009059","nhr-8",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"121","WBGene00003678","macromolecule biosynthetic process GO:0009059","nhr-88",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"122","WBGene00003559","macromolecule biosynthetic process GO:0009059","ncl-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"123","WBGene00017651","macromolecule biosynthetic process GO:0009059","F21A9.2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"124","WBGene00001506","macromolecule biosynthetic process GO:0009059","fut-2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"125","WBGene00002497","macromolecule biosynthetic process GO:0009059","let-268",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"126","WBGene00016074","macromolecule biosynthetic process GO:0009059","dnsn-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"127","WBGene00001638","macromolecule biosynthetic process GO:0009059","gly-13",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"128","WBGene00018991","macromolecule biosynthetic process GO:0009059","F56F11.4",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"129","WBGene00015955","macromolecule biosynthetic process GO:0009059","C18B2.4",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"130","WBGene00019327","macromolecule biosynthetic process GO:0009059","zip-2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"131","WBGene00022830","macromolecule biosynthetic process GO:0009059","ZK973.1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"132","WBGene00011638","macromolecule biosynthetic process GO:0009059","ostb-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"133","WBGene00019579","macromolecule biosynthetic process GO:0009059","oac-57",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"134","WBGene00004096","macromolecule biosynthetic process GO:0009059","pqm-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"135","WBGene00003106","macromolecule biosynthetic process GO:0009059","mab-9",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"136","WBGene00019743","macromolecule biosynthetic process GO:0009059","nhr-203",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"137","WBGene00021082","macromolecule biosynthetic process GO:0009059","zip-11",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"138","WBGene00019344","macromolecule biosynthetic process GO:0009059","dhhc-10",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"139","WBGene00013602","macromolecule biosynthetic process GO:0009059","Y87G2A.16",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"140","WBGene00003689","macromolecule biosynthetic process GO:0009059","nhr-99",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"141","WBGene00003845","macromolecule biosynthetic process GO:0009059","odd-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"142","WBGene00019211","macromolecule biosynthetic process GO:0009059","H18N23.2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"143","WBGene00006617","macromolecule biosynthetic process GO:0009059","tars-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"144","WBGene00003511","macromolecule biosynthetic process GO:0009059","mxl-3",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"145","WBGene00021281","macromolecule biosynthetic process GO:0009059","ell-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"146","WBGene00019014","macromolecule biosynthetic process GO:0009059","F57C12.2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"147","WBGene00003621","macromolecule biosynthetic process GO:0009059","nhr-22",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"148","WBGene00014193","macromolecule biosynthetic process GO:0009059","nhr-247",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"149","WBGene00016888","macromolecule biosynthetic process GO:0009059","znf-598",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"150","WBGene00003815","macromolecule biosynthetic process GO:0009059","nars-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"151","WBGene00013976","macromolecule biosynthetic process GO:0009059","hizr-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"152","WBGene00000264","macromolecule biosynthetic process GO:0009059","brc-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"153","WBGene00017687","macromolecule biosynthetic process GO:0009059","ets-4",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"154","WBGene00003648","macromolecule biosynthetic process GO:0009059","nhr-58",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"155","WBGene00009560","macromolecule biosynthetic process GO:0009059","psa-3",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"156","WBGene00004506","macromolecule biosynthetic process GO:0009059","rpt-6",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"157","WBGene00000793","macromolecule biosynthetic process GO:0009059","crh-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"158","WBGene00016987","macromolecule biosynthetic process GO:0009059","CC8.2",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"159","WBGene00019645","macromolecule biosynthetic process GO:0009059","swt-7",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"160","WBGene00004297","macromolecule biosynthetic process GO:0009059","rad-51",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"161","WBGene00007030","macromolecule biosynthetic process GO:0009059","epc-1",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"162","WBGene00019894","macromolecule biosynthetic process GO:0009059","R05F9.11",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"163","WBGene00003698","macromolecule biosynthetic process GO:0009059","nhr-108",11.0912145943351,19,1.71306756698264,0.00337535231072264,0.0236274661750585,"Target Gene Class C"
"164","WBGene00001597","meiotic cell cycle GO:0051321","gld-3",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"165","WBGene00004737","meiotic cell cycle GO:0051321","scc-1",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"166","WBGene00002068","meiotic cell cycle GO:0051321","ify-1",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"167","WBGene00004985","meiotic cell cycle GO:0051321","spo-11",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"168","WBGene00002276","meiotic cell cycle GO:0051321","lem-3",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"169","WBGene00000064","meiotic cell cycle GO:0051321","act-2",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"170","WBGene00001413","meiotic cell cycle GO:0051321","fem-3",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"171","WBGene00000264","meiotic cell cycle GO:0051321","brc-1",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"172","WBGene00004297","meiotic cell cycle GO:0051321","rad-51",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"173","WBGene00006940","meiotic cell cycle GO:0051321","wee-1.3",2.17474795967355,10,4.59823399558499,0,0,"Target Gene Class C"
"174","WBGene00009337","membrane invagination GO:0010324","uig-1",0.217474795967355,1,4.59823399558499,0,0,"Target Gene Class C"
"175","WBGene00010660","membrane microdomain GO:0098857","K08D8.6",4.2342774843975,10,2.36167800453515,0.00100931524111021,0.0454191858499595,"Target Gene Class A2"
"176","WBGene00001581","membrane microdomain GO:0098857","gfi-1",4.2342774843975,10,2.36167800453515,0.00100931524111021,0.0454191858499595,"Target Gene Class A2"
"177","WBGene00000302","membrane microdomain GO:0098857","cav-2",4.2342774843975,10,2.36167800453515,0.00100931524111021,0.0454191858499595,"Target Gene Class A2"
